Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
treeverse/lakeFS-hooks,https://github.com/treeverse/lakeFS-hooks,FALSE,2/18/2021 17:45,2/18/2021 17:45,10/3/2022 10:21,"['data-lake', 'data-engineering', 'lakefs']",10,4,0,0,3,Python,65,10,9,1,32,0,0
BexTuychiev/medium_stories,https://github.com/BexTuychiev/medium_stories,FALSE,9/19/2020 9:39,9/15/2020 6:16,9/11/2022 10:16,[],45,1,25,0,1,Jupyter Notebook,383760,1,1,2,1451,0,0
treeverse/lakeFS,https://github.com/treeverse/lakeFS,FALSE,9/12/2019 11:46,9/12/2019 11:47,11/16/2022 12:37,"['data-engineering', 'data-versioning', 'go', 'object-storage', 'data-lake', 'aws-s3', 'data-quality', 'azure-blob-storage', 'google-cloud-storage', 'golang', 'git-for-data', 'lakefs', 'apache-spark', 'apache-sparksql', 'hadoop-filesystem', 'datalake', 'datalakes', 'data-version-control', 'azure-storage']",2970,38,260,97,70,Go,82306,4586,2826,481,3613,10,2530
joint-online-judge/horse,https://github.com/joint-online-judge/horse,FALSE,8/14/2020 12:26,8/14/2020 12:26,7/6/2022 3:30,['joint-online-judge'],4,7,3,0,6,Python,1754,111,67,4,648,0,0
treeverse/lakeFS-samples,https://github.com/treeverse/lakeFS-samples,FALSE,2/22/2022 20:54,2/22/2022 20:54,10/31/2022 22:57,[],16,4,8,0,6,Jupyter Notebook,39916,24,24,18,68,0,0
treeverse/airflow-provider-lakeFS,https://github.com/treeverse/airflow-provider-lakeFS,FALSE,4/29/2021 8:02,4/29/2021 8:02,9/20/2022 6:30,['data-engineering'],24,4,3,1,4,Python,65,39,31,6,34,0,0
treeverse/dais-challenge,https://github.com/treeverse/dais-challenge,FALSE,6/15/2022 11:11,6/15/2022 12:06,8/2/2022 8:26,[],7,4,2,0,5,Shell,38604,5,5,3,12,0,0
rmoff/rmoff-blog,https://github.com/rmoff/rmoff-blog,FALSE,10/5/2018 16:25,10/5/2018 16:28,11/9/2022 9:54,[],7,1,4,0,1,JavaScript,341119,29,25,17,629,0,0
