Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
xuarehere/yolovx_deepsort_pytorch,https://github.com/xuarehere/yolovx_deepsort_pytorch,FALSE,7/13/2022 10:47,7/13/2022 11:03,9/1/2022 15:37,"['cnn-model', 'pytorch', 'sort', 'yolo', 'yolov3', 'yolov4', 'yolov4-deepsort', 'yolov5', 'yolov5-deepsort', 'yolov5-deepsort-pytorch', 'yolov6', 'yolov7', 'yolov6-deepsort', 'yolov7-deepsort', 'deepsort', 'deep-sort', 'deep-sort-tracking', 'mot-tracking', 'object-tracking', 'mot']",25,2,8,0,1,Python,30619,9,0,1,19,0,0
allegroai/clearml-blogs,https://github.com/allegroai/clearml-blogs,FALSE,2/2/2020 13:09,2/2/2020 13:09,7/13/2022 22:19,[],10,7,2,0,3,Python,586,20,20,1,34,0,0
megvii-research/basecls,https://github.com/megvii-research/basecls,FALSE,9/16/2021 9:02,9/28/2021 5:30,4/2/2022 9:19,"['megengine', 'classification', 'pretrained-models', 'imagenet-classifier', 'distributed-training']",26,6,2,0,3,Python,993,14,14,6,12,0,0
cubist38/AI4VN_VAIPE,https://github.com/cubist38/AI4VN_VAIPE,FALSE,7/18/2022 5:35,7/18/2022 5:35,9/8/2022 14:28,[],7,1,0,0,5,Python,120931,13,13,15,182,0,0
sillsdev/machine.py,https://github.com/sillsdev/machine.py,FALSE,7/22/2021 4:04,7/22/2021 4:04,11/16/2022 10:10,[],6,7,1,0,1,Python,1880,4,1,3,232,0,0
fengbingchun/PyTorch_Test,https://github.com/fengbingchun/PyTorch_Test,FALSE,1/24/2019 9:24,1/24/2019 9:25,9/25/2022 7:50,[],11,1,4,0,2,C++,264586,8,7,1,35,0,0
MichalOp/MineRL2020,https://github.com/MichalOp/MineRL2020,FALSE,7/12/2020 14:43,7/12/2020 14:43,3/14/2021 16:52,[],13,1,5,0,1,Python,138069,1,0,2,28,0,0
pytorch-ignite/pytorch-ignite.ai,https://github.com/pytorch-ignite/pytorch-ignite.ai,FALSE,6/16/2021 10:20,6/16/2021 10:20,11/11/2022 13:42,['pytorch-ignite'],7,5,6,0,11,Jupyter Notebook,9212,160,126,6,182,0,126
RootKit-Org/AI-Aimbot,https://github.com/RootKit-Org/AI-Aimbot,FALSE,1/9/2022 3:29,1/9/2022 3:29,11/4/2022 19:07,"['machine-learning', 'aimbot', 'aimbotcsgo', 'video-game-ai', 'aimbot-valorant', 'aimbot-tarkov', 'ai-aimbot', 'ml-aimbot']",86,6,31,6,4,Python,29050,42,9,2,51,0,0
RizwanMunawar/yolov7-segmentation,https://github.com/RizwanMunawar/yolov7-segmentation,FALSE,8/19/2022 13:23,8/19/2022 13:23,11/1/2022 5:51,"['yolov7-mask', 'imagesegmentation', 'medium-article', 'opencv-python', 'yolov5']",94,3,30,1,2,Python,5209,27,2,1,97,0,0
BibleNLP/ebible,https://github.com/BibleNLP/ebible,FALSE,8/22/2021 0:42,8/22/2021 0:42,10/27/2022 22:23,[],13,3,0,0,4,Jupyter Notebook,565155,5,3,2,28,0,0
analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,FALSE,3/13/2017 14:22,3/13/2017 13:55,11/10/2022 8:44,"['python3', 'data-science', 'machine-learning', 'python', 'pipeline-framework', 'pipeline', 'workflow', 'workflow-engine']",183,13,42,12,19,Python,142351,677,575,27,5213,11,107
ecm200/caltech_birds,https://github.com/ecm200/caltech_birds,FALSE,6/20/2020 20:29,6/20/2020 20:36,10/18/2021 9:12,"['classification-model', 'pytorch-tutorial', 'cub-200-2011', 'feature-attribution', 'activation-maximization', 'manifold-learning', 'caltech-birds', 'deep-neural-networks', 'cnn', 'image-classification', 'deep-learning', 'machine-learning', 'pytorch']",35,2,7,18,1,Jupyter Notebook,306983,36,7,3,202,0,0
pkchat-focus/FoCus,https://github.com/pkchat-focus/FoCus,FALSE,1/12/2022 3:23,2/24/2022 11:02,10/7/2022 9:47,"['nlp', 'deep-learning', 'dialog', 'pytorch', 'chatbots', 'gpt2', 'bart', 'focus', 'conversational-ai', 'conversational-agents']",40,2,5,0,2,Python,640,4,1,1,39,0,0
allegroai/clearml-serving,https://github.com/allegroai/clearml-serving,FALSE,4/12/2021 0:08,4/12/2021 0:08,10/8/2022 11:41,"['machine-learning', 'mlops', 'devops', 'deep-learning', 'kubernetes', 'ai', 'clearml', 'model-serving', 'serving', 'serving-pytorch-models', 'serving-ml', 'tensorflow-serving', 'triton', 'triton-inference-server']",48,6,18,6,6,Python,2060,37,11,2,98,0,0
coqui-ai/Trainer,https://github.com/coqui-ai/Trainer,FALSE,10/11/2021 13:54,10/11/2021 13:55,10/17/2022 16:25,"['pytorch', 'deep-learning', 'machine-learning', 'ai', 'data-science']",43,7,23,12,7,Python,285,60,39,18,154,0,0
allegroai/clearml-docs,https://github.com/allegroai/clearml-docs,FALSE,5/13/2021 23:36,5/13/2021 23:36,11/15/2022 13:38,[],7,5,23,0,19,JavaScript,138204,370,366,1,475,1,0
allegroai/clearml-session,https://github.com/allegroai/clearml-session,FALSE,12/22/2020 19:25,12/22/2020 19:25,9/15/2022 10:45,"['clearml', 'clearml-agent', 'k8s', 'mlops', 'jupyterlab', 'vscode']",8,4,6,10,4,Python,67,15,6,1,53,0,0
okojoalg/sequencer,https://github.com/okojoalg/sequencer,FALSE,4/24/2022 16:24,4/25/2022 10:45,10/7/2022 15:10,[],103,3,18,1,1,Python,341,8,6,2,22,0,0
coqui-ai/STT,https://github.com/coqui-ai/STT,FALSE,3/4/2021 4:54,2/22/2016 11:08,9/3/2022 23:04,"['stt', 'speech-to-text', 'tensorflow', 'deep-learning', 'automatic-speech-recognition', 'asr', 'voice-recognition', 'speech-recognition', 'speech-recognizer', 'speech-recognition-api']",1607,51,167,32,154,C++,56000,364,198,25,4107,12,0
Deep-Spark/deepsparkhub,https://github.com/Deep-Spark/deepsparkhub,FALSE,9/8/2022 9:07,9/30/2022 7:06,11/16/2022 5:48,[],16,4,4,0,4,Python,55477,1,1,1,24,0,0
sillsdev/silnlp,https://github.com/sillsdev/silnlp,FALSE,11/20/2020 6:31,1/6/2020 13:24,11/15/2022 8:49,[],17,8,3,0,6,Python,11950,144,19,14,595,7,6
pytorch-ignite/examples,https://github.com/pytorch-ignite/examples,FALSE,7/13/2021 8:54,7/13/2021 10:39,11/12/2022 21:13,"['hacktoberfest', 'pytorch-ignite', 'tutorials', 'how-to-guide', 'examples']",7,6,11,0,10,Jupyter Notebook,6653,83,57,8,82,0,0
pytorch/ignite,https://github.com/pytorch/ignite,FALSE,11/23/2017 17:31,11/24/2017 10:54,11/16/2022 22:52,"['pytorch', 'neural-network', 'python', 'machine-learning', 'deep-learning', 'metrics', 'hacktoberfest', 'closember']",4116,60,559,18,170,Python,51544,2748,1621,22,1487,16,1281
HerringForks/SMDDP-Examples,https://github.com/HerringForks/SMDDP-Examples,FALSE,8/10/2021 20:21,11/28/2019 8:48,9/15/2022 21:02,[],6,7,11,0,19,Python,3825,25,25,2,78,0,0
kwz219/NPR4J,https://github.com/kwz219/NPR4J,FALSE,5/7/2022 10:54,11/8/2021 12:05,11/14/2022 9:14,[],8,3,3,0,2,Python,76629,6,1,1,137,0,0
zetang94/ICSE2022_AST_Trans,https://github.com/zetang94/ICSE2022_AST_Trans,FALSE,1/28/2022 13:02,1/28/2022 13:02,8/8/2022 6:49,[],11,2,3,0,1,Python,6236,2,0,1,6,0,0
MichalOp/StarTrain,https://github.com/MichalOp/StarTrain,FALSE,9/8/2021 10:17,9/8/2021 10:23,10/4/2021 17:36,[],9,1,0,0,1,Python,154,1,0,1,11,0,0
vidhyadharan-k/YOLOv7-Semantic-Segmentation,https://github.com/vidhyadharan-k/YOLOv7-Semantic-Segmentation,FALSE,9/27/2022 17:28,9/27/2022 17:28,9/28/2022 17:25,[],7,1,1,0,1,Python,1402,1,0,1,12,0,0
open-mmlab/mmcv,https://github.com/open-mmlab/mmcv,FALSE,8/22/2018 7:05,8/22/2018 7:05,11/17/2022 3:28,[],4518,81,1279,54,224,Python,13510,2403,1539,4,1259,3,0
emiliawisnios/Machine_Learning_Masters,https://github.com/emiliawisnios/Machine_Learning_Masters,FALSE,10/19/2021 17:14,10/19/2021 17:14,10/17/2022 13:12,[],7,2,0,0,1,Jupyter Notebook,48560,2,0,1,126,0,0
unit8co/vegans,https://github.com/unit8co/vegans,FALSE,1/5/2019 11:07,12/28/2018 16:42,11/9/2021 20:41,[],466,16,37,3,3,HTML,119053,47,40,7,176,0,14
allegroai/clearml,https://github.com/allegroai/clearml,FALSE,6/10/2019 8:18,6/10/2019 8:18,11/15/2022 13:59,"['version-control', 'experiment-manager', 'version', 'control', 'experiment', 'deeplearning', 'deep-learning', 'machine-learning', 'machinelearning', 'ai', 'trains', 'trainsai', 'clearml', 'k8s', 'devops', 'mlops']",3760,78,499,70,53,Python,37351,813,157,3,1876,10,3
fcakyon/yolov5-pip,https://github.com/fcakyon/yolov5-pip,FALSE,2/10/2021 11:36,2/10/2021 11:36,10/27/2022 19:00,"['yolo', 'yolov5', 'object-detection', 'pytorch', 'python', 'pip', 'ultralytics', 'yolov3', 'yolov4', 'machine-learning', 'deep-learning', 'computer-vision', 'aws', 'coco', 'neptune', 'neptune-ai', 's3', 'pypi', 'cli']",201,2,46,39,6,Python,1480,99,99,2,206,0,0
GuyTevet/motion-diffusion-model,https://github.com/GuyTevet/motion-diffusion-model,FALSE,9/29/2022 11:24,9/29/2022 11:24,11/15/2022 13:57,[],1456,64,111,0,2,Python,2941,43,3,1,21,0,0
jizhishutong/YOLOU,https://github.com/jizhishutong/YOLOU,FALSE,7/25/2022 14:14,7/25/2022 14:36,10/25/2022 2:12,"['yolo', 'ncnn', 'openvino', 'tensorrt', 'tengine', 'yolov5', 'yolov6', 'yoloe']",625,13,113,0,3,Jupyter Notebook,335729,47,7,6,46,0,0
harrywang/tutorial-buffet,https://github.com/harrywang/tutorial-buffet,FALSE,2/9/2018 1:50,2/9/2018 1:50,4/10/2022 1:47,[],10,4,7,0,1,Jupyter Notebook,42481,3,3,2,58,0,0
