Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
aoelvp94/Spotydash,https://github.com/aoelvp94/Spotydash,FALSE,5/30/2021 21:34,6/2/2021 0:02,10/9/2021 3:36,[],11,2,3,0,2,Python,350,3,1,1,13,0,0
udacity/nd0821-c2-build-model-workflow-exercises,https://github.com/udacity/nd0821-c2-build-model-workflow-exercises,FALSE,5/12/2021 23:09,5/12/2021 23:09,1/20/2022 0:40,[],17,5,57,0,5,Jupyter Notebook,5801,4,2,1,9,0,0
Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python,FALSE,4/24/2012 16:46,5/2/2012 17:44,11/17/2022 11:34,"['python', 'azure', 'azure-sdk', 'hacktoberfest']",3297,356,2086,2589,399,Python,517571,27494,20087,537,12934,72,2793
dmatrix/examples,https://github.com/dmatrix/examples,FALSE,2/26/2014 19:02,2/26/2014 19:02,3/15/2019 17:50,[],56,5,72,0,2,HTML,131691,1,1,2,428,1,0
taknev83/pywedge,https://github.com/taknev83/pywedge,FALSE,10/5/2020 10:54,10/5/2020 10:54,4/10/2021 9:50,"['preprocessing', 'baseline', 'baseline-model', 'dataframe', 'classification', 'regression', 'interactive-charts', 'charts', 'tracking-hyperparameters', 'mlflow']",52,1,10,0,1,Jupyter Notebook,10084,2,1,2,137,0,31
AdesholaAfolabi/slik_python_package,https://github.com/AdesholaAfolabi/slik_python_package,FALSE,8/18/2020 8:43,8/18/2020 8:46,7/21/2022 23:48,"['data-science', 'deep-learning', 'machine-learning', 'python', 'python-library']",57,1,9,0,5,Jupyter Notebook,42850,126,126,4,403,2,0
tudelft/event_flow,https://github.com/tudelft/event_flow,FALSE,11/23/2021 16:28,11/29/2021 14:34,11/29/2021 14:34,"['spiking-neural-networks', 'event-camera', 'optical-flow', 'self-supervised-learning']",41,12,7,0,1,Python,9684,3,0,1,1,0,0
cambridgeltl/mop,https://github.com/cambridgeltl/mop,FALSE,9/8/2021 9:52,9/21/2021 9:08,5/27/2022 12:12,[],21,5,1,0,1,Python,16291,4,0,1,12,0,0
taikiinoue45/PaDiM,https://github.com/taikiinoue45/PaDiM,FALSE,1/29/2021 14:36,1/30/2021 7:05,4/30/2021 2:30,"['anomaly-detection', 'deep-learning', 'mvtec', 'pytorch', 'unsupervised-learning']",25,1,3,0,1,Python,903823,5,1,3,109,0,0
HamzaFarhan/Food-Name-Classification-and-Ingredients-Prediction,https://github.com/HamzaFarhan/Food-Name-Classification-and-Ingredients-Prediction,FALSE,7/22/2019 17:59,7/22/2019 17:59,7/25/2019 21:25,[],17,0,8,0,1,Python,15582,1,0,1,23,0,0
databrickslabs/migrate,https://github.com/databrickslabs/migrate,FALSE,6/4/2020 10:29,6/4/2020 10:29,9/23/2022 13:40,['databricks-migration'],111,12,86,0,20,Python,582,213,97,7,295,3,0
Tessellate-Imaging/Monk_Object_Detection,https://github.com/Tessellate-Imaging/Monk_Object_Detection,FALSE,12/31/2019 12:25,12/31/2019 12:25,11/24/2020 9:51,"['hacktoberfest', 'deeplearning', 'computervision', 'python3', 'machine-learning']",549,30,234,0,13,Jupyter Notebook,267139,130,67,9,772,3,0
al102964/ml-deployment,https://github.com/al102964/ml-deployment,FALSE,1/28/2020 13:27,1/28/2020 13:27,2/4/2020 3:06,[],5,3,1,0,1,Jupyter Notebook,9,2,2,3,6,0,0
NOVA-IMS-Innovation-and-Analytics-Lab/publications,https://github.com/NOVA-IMS-Innovation-and-Analytics-Lab/publications,FALSE,1/21/2018 11:51,3/15/2017 23:16,10/12/2022 14:21,"['machine-learning', 'reproducible-research', 'python', 'papers-with-code']",17,2,12,0,5,TeX,296617,88,84,1,458,1,0
kssteven418/LTP,https://github.com/kssteven418/LTP,FALSE,7/1/2021 2:50,7/1/2021 2:50,12/23/2021 6:35,"['natural-language-processing', 'transformer', 'bert', 'pruning', 'model-compression', 'efficient-model', 'efficient-neural-networks']",52,1,7,0,1,Python,42265,9,4,4,6,0,0
marshackVB/transformer_runner,https://github.com/marshackVB/transformer_runner,FALSE,10/21/2021 21:46,10/21/2021 22:08,7/18/2022 14:32,[],5,3,1,0,1,Python,442,8,8,1,44,0,0
usnistgov/lantern,https://github.com/usnistgov/lantern,FALSE,6/2/2021 19:49,2/20/2021 1:17,8/1/2022 20:35,"['bioinformatics', 'machine-learning', 'computational-biology', 'synthetic-biology', 'protein-engineering']",23,2,2,1,1,Python,1900,5,5,1,186,0,0
aminenouira-db/ml-training-20220621,https://github.com/aminenouira-db/ml-training-20220621,FALSE,6/20/2022 17:29,6/20/2022 17:29,7/21/2022 12:15,[],18,1,9,0,1,Python,27,3,3,1,4,0,0
huggingface/transformers,https://github.com/huggingface/transformers,FALSE,10/29/2018 13:56,10/29/2018 13:56,11/17/2022 12:34,"['nlp', 'natural-language-processing', 'pytorch', 'language-model', 'tensorflow', 'bert', 'language-models', 'pytorch-transformers', 'nlp-library', 'transformer', 'model-hub', 'pretrained-models', 'jax', 'flax', 'seq2seq', 'speech-recognition', 'hacktoberfest', 'python', 'machine-learning', 'deep-learning']",74381,861,16934,105,438,Python,111888,20217,9845,137,11353,292,0
odahu/odahu-examples,https://github.com/odahu/odahu-examples,FALSE,11/6/2019 7:13,8/5/2019 6:56,2/16/2022 9:33,[],8,4,2,0,7,Python,1286,60,53,60,71,0,0
triton-inference-server/server,https://github.com/triton-inference-server/server,FALSE,10/4/2018 21:10,11/5/2018 21:51,11/17/2022 0:33,"['inference', 'gpu', 'machine-learning', 'deep-learning', 'cloud', 'datacenter', 'edge']",4405,114,1029,48,93,Python,25878,5062,2747,153,2827,13,0
smellslikeml/end-to-end-ml-workshop,https://github.com/smellslikeml/end-to-end-ml-workshop,FALSE,2/20/2022 2:32,2/20/2022 2:32,9/27/2022 0:12,[],8,1,2,0,2,Python,91,1,0,1,12,0,0
Yale-LILY/ConvoSumm,https://github.com/Yale-LILY/ConvoSumm,FALSE,6/1/2021 22:00,6/1/2021 22:01,8/29/2022 14:12,[],31,11,7,0,0,Python,10469,7,1,1,8,0,0
microsoft/causica,https://github.com/microsoft/causica,FALSE,6/14/2022 10:41,6/14/2022 23:44,9/30/2022 14:15,[],79,6,12,0,3,Python,1000,23,15,1,11,0,0
mtrencseni/pytorch-playground,https://github.com/mtrencseni/pytorch-playground,FALSE,3/13/2019 6:56,3/13/2019 6:57,4/9/2021 13:19,[],22,2,15,0,1,Jupyter Notebook,9982,1,0,1,20,0,0
SeanPLeary/dash-image-annotator,https://github.com/SeanPLeary/dash-image-annotator,FALSE,7/28/2019 6:48,7/28/2019 6:48,8/18/2019 16:06,"['plotly', 'dash', 'image-annotation', 'mlflow', 'mongodb', 'gridfs']",10,3,5,0,1,Python,2619,19,18,6,12,0,0
Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,FALSE,3/31/2019 0:45,3/31/2019 0:45,11/17/2022 9:13,"['python', 'deep-learning', 'artificial-intelligence', 'ai', 'pytorch', 'data-science', 'machine-learning']",20633,227,2649,112,448,Python,113657,13287,7666,141,8179,53,117
jxhe/unify-parameter-efficient-tuning,https://github.com/jxhe/unify-parameter-efficient-tuning,FALSE,6/24/2021 8:43,10/29/2018 13:56,3/24/2022 21:18,[],204,7,27,0,418,Python,62474,21,12,239,7662,0,0
osin-vladimir/mlflow_tutorial,https://github.com/osin-vladimir/mlflow_tutorial,FALSE,9/25/2019 9:13,9/25/2019 9:13,8/24/2021 13:38,"['data-science', 'machine-learning', 'mlflow', 'lifecycle']",20,2,11,0,1,Jupyter Notebook,1285,6,4,4,25,0,0
researchmm/soho,https://github.com/researchmm/soho,FALSE,3/22/2021 8:59,5/20/2021 8:16,9/30/2022 5:49,[],193,10,17,0,3,Python,452,13,0,1,17,0,0
long8v/torch_study,https://github.com/long8v/torch_study,FALSE,9/30/2020 7:06,9/30/2020 7:06,9/12/2022 8:09,"['bert', 'nlp', 'torch', 'elmo', 'seq2seq', 'cnn', 'pretraining', 'pytorchlightning', 'pytorch', 'machinetranslation']",28,5,5,0,1,,711024,2,0,1,638,0,0
maki-nage/makinage,https://github.com/maki-nage/makinage,FALSE,3/2/2020 22:18,3/2/2020 22:19,4/24/2022 20:17,"['machine-learning', 'reactive-programming', 'kafka', 'reactive-systems', 'reactive-machine-learning', 'python', 'stream-processing', 'streaming', 'streaming-data', 'distributed-systems']",31,4,1,3,2,Python,232,11,1,1,102,0,0
MIC-DKFZ/image-time-series,https://github.com/MIC-DKFZ/image-time-series,FALSE,6/23/2021 10:06,6/23/2021 14:52,11/30/2021 17:31,"['glioma', 'neural-processes', 'tumor-growth', 'attentive-neural-processes']",15,9,3,0,1,Python,506,1,0,3,55,0,0
MichaelSchwabe/conv-ebnas-thesis,https://github.com/MichaelSchwabe/conv-ebnas-thesis,FALSE,10/30/2021 12:04,10/30/2021 12:04,11/2/2021 21:16,[],5,1,0,0,1,Python,278032,1,0,1,13,0,0
fengbingchun/PyTorch_Test,https://github.com/fengbingchun/PyTorch_Test,FALSE,1/24/2019 9:24,1/24/2019 9:25,9/25/2022 7:50,[],11,1,4,0,2,C++,264586,8,7,1,35,0,0
PiConsulting/Pensadero,https://github.com/PiConsulting/Pensadero,FALSE,1/16/2020 11:59,1/16/2020 11:59,11/14/2022 12:50,[],21,7,18,0,28,Jupyter Notebook,97536,6,6,3,367,0,0
artefactory/one-click-mlflow,https://github.com/artefactory/one-click-mlflow,FALSE,9/1/2020 9:12,9/1/2020 9:12,10/8/2021 13:49,"['terraform', 'gcp', 'mlflow', 'docker', 'serverless']",60,4,17,4,7,HCL,230,80,40,5,184,0,0
Cai-Yichao/yolov4-torch-cp,https://github.com/Cai-Yichao/yolov4-torch-cp,FALSE,1/13/2021 6:59,1/13/2021 5:05,8/31/2021 1:10,['pytorch-yolov4'],5,1,1,1,1,Python,7831,1,1,1,16,0,0
neptune-ai/neptune-mlflow,https://github.com/neptune-ai/neptune-mlflow,FALSE,2/28/2019 21:22,3/5/2019 10:33,11/3/2022 12:39,"['neptune-mlflow', 'neptune-community-spectrum', 'data-science', 'machine-learning', 'deep-learning', 'reinforcement-learning', 'platform', 'mlflow', 'machine-learning-platform', 'mlflow-neptune', 'mlflow2', 'neptune-platform', 'python3']",28,14,5,6,6,Python,98,37,27,3,42,0,0
aisingapore/ml-project-cookiecutter-gcp,https://github.com/aisingapore/ml-project-cookiecutter-gcp,FALSE,10/31/2021 23:49,11/1/2021 0:07,10/6/2022 9:58,[],11,3,2,3,3,Jupyter Notebook,4011,1,1,3,154,0,19
pkchat-focus/FoCus,https://github.com/pkchat-focus/FoCus,FALSE,1/12/2022 3:23,2/24/2022 11:02,10/7/2022 9:47,"['nlp', 'deep-learning', 'dialog', 'pytorch', 'chatbots', 'gpt2', 'bart', 'focus', 'conversational-ai', 'conversational-agents']",40,2,5,0,2,Python,640,4,1,1,39,0,0
gmihaila/ml_things,https://github.com/gmihaila/ml_things,FALSE,5/26/2018 17:41,5/26/2018 17:41,4/6/2022 22:55,"['machine-learning', 'google-colab', 'notebooks', 'snippets', 'python-snippets', 'nlp', 'nlp-machine-learning', 'transformer', 'pytorch']",183,7,58,1,2,Jupyter Notebook,82044,22,1,2,289,0,4
ymym3412/mlflow-docker-compose,https://github.com/ymym3412/mlflow-docker-compose,FALSE,11/23/2019 7:42,11/23/2019 7:42,12/21/2020 13:14,"['machine-learning', 'mlflow', 'gcp', 'nginx']",71,6,23,0,2,Python,336,8,7,5,16,0,0
KaiquanMah/Training,https://github.com/KaiquanMah/Training,FALSE,1/8/2019 13:48,1/8/2019 13:51,10/21/2022 1:28,"['python', 'datascience']",7,2,4,0,1,Jupyter Notebook,399110,1,0,1,4497,1,0
getindata/kedro-kubeflow,https://github.com/getindata/kedro-kubeflow,FALSE,12/18/2020 22:06,11/25/2020 15:14,9/23/2022 11:14,"['kedro', 'kubeflow', 'machinelearning', 'mlops', 'kedro-kubeflow', 'ai-pipelines', 'kubeflow-pipelines', 'kedro-plugin']",35,13,14,26,11,Python,2192,201,145,18,293,1,0
mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,FALSE,8/2/2018 17:56,8/2/2018 21:07,11/17/2022 11:44,"['ml', 'pytorch', 'automl', 'explainable-ai', 'explainable-ml', 'artificial-intelligence', 'machine-learning', 'mariadb', 'clickhouse', 'hacktoberfest', 'mysql', 'machine-learning-api', 'postgresql', 'snowflake', 'singlestore']",11289,316,1358,142,240,Python,184620,3904,2150,223,8449,14,231
BlueGranite/DatabricksTraining,https://github.com/BlueGranite/DatabricksTraining,FALSE,6/13/2019 19:05,6/13/2019 19:05,8/22/2019 14:12,"['spark', 'spark-streaming', 'azure', 'azure-databricks', 'databricks', 'apache-spark', 'machine-learning', 'distributed-computing', 'pyspark']",14,3,5,0,3,Python,14700,3,3,3,19,0,7
getindata/jupyterlab-mlflow-extension,https://github.com/getindata/jupyterlab-mlflow-extension,FALSE,6/21/2019 8:34,6/21/2019 17:43,6/23/2019 22:48,[],9,2,1,0,1,TypeScript,37,5,5,4,7,0,0
dmatrix/ray-core-serve-tutorial-mlops,https://github.com/dmatrix/ray-core-serve-tutorial-mlops,FALSE,5/6/2022 0:07,5/6/2022 0:07,6/9/2022 17:53,[],6,2,2,0,3,Jupyter Notebook,10451,30,28,25,63,0,0
interpretml/interpret-community,https://github.com/interpretml/interpret-community,FALSE,9/25/2019 15:43,8/19/2019 22:02,11/9/2022 16:40,"['explainer', 'interpretable-models', 'mimic-explainer', 'tabular-explainer', 'explanationdashboard', 'machine-learning', 'pytorch', 'deep-learning', 'python']",365,17,76,63,21,Python,47660,544,460,25,439,0,0
mrudulan/DevPlatv2Template,https://github.com/mrudulan/DevPlatv2Template,FALSE,8/24/2020 22:25,8/24/2020 22:26,11/10/2021 16:22,[],5,1,12,0,4,Python,364,20,20,1,195,0,0
mihail911/fake-news,https://github.com/mihail911/fake-news,FALSE,9/18/2020 5:59,9/18/2020 6:22,1/28/2021 17:12,"['machinelearning', 'deeplearning', 'mlops', 'natural-language-processing', 'nlp', 'pytorch', 'scikit-learn']",121,8,50,0,1,Jupyter Notebook,2751,1,0,1,10,0,0
HabanaAI/Model-References,https://github.com/HabanaAI/Model-References,FALSE,8/18/2020 6:45,8/18/2020 6:45,11/14/2022 15:04,[],66,29,35,0,2,Python,103362,27,8,20,4,0,0
nlpbook/nlpbook,https://github.com/nlpbook/nlpbook,FALSE,5/20/2021 12:19,5/29/2021 13:02,8/20/2021 17:37,"['nlp', 'ai', 'deep-learning']",91,4,37,1,2,Jupyter Notebook,6083,3,0,1,7,0,0
NKI-AI/hyperparameter-search-template,https://github.com/NKI-AI/hyperparameter-search-template,FALSE,3/24/2022 11:20,3/24/2022 11:18,3/31/2022 18:42,[],5,2,0,0,2,Python,86,1,1,2,15,0,0
csebuetnlp/xl-sum,https://github.com/csebuetnlp/xl-sum,FALSE,6/26/2021 7:13,6/29/2021 4:28,7/10/2022 16:33,"['abstractive-text-summarization', 'text-summarization', 'text-summarisation', 'abstractive-summarization', 'multilingual', 'multilinguality', 'multilingual-text-summarization', 'low-resource-languages', 'dataset', 'summarization-dataset', 'summarization-corpora', 'text-summarization-dataset', 'text-summarization-model', 'low-resource-summarization', 'low-resource-text-summarizarion', 'multilingual-summarization', 'machine-learning', 'deep-learning']",184,6,31,0,2,Python,5661,8,2,1,15,0,0
datarootsio/tutorial-mlops,https://github.com/datarootsio/tutorial-mlops,FALSE,5/2/2022 20:05,5/2/2022 19:51,11/15/2022 20:23,[],17,6,4,0,4,Jupyter Notebook,6682,2,2,1,12,0,0
LambdaLabsML/examples,https://github.com/LambdaLabsML/examples,FALSE,7/7/2022 13:06,7/7/2022 13:26,10/11/2022 2:06,[],427,10,52,0,3,Jupyter Notebook,43972,40,9,5,33,0,0
simplybusiness/code-first-pipelines,https://github.com/simplybusiness/code-first-pipelines,FALSE,9/7/2022 13:22,9/7/2022 13:49,10/24/2022 5:46,"['data-pipelines', 'machine-learning-pipelines', 'ploomber']",7,3,0,0,2,Python,292,7,6,4,19,0,0
hannawong/ColXLM,https://github.com/hannawong/ColXLM,FALSE,11/10/2021 0:11,11/10/2021 0:11,11/22/2021 20:21,"['nlp', 'information-retrieval', 'faiss', 'multilingual']",104,7,17,0,1,Python,37430,1,0,1,35,0,0
kelsey-huntzberry/DataAnalysisLab,https://github.com/kelsey-huntzberry/DataAnalysisLab,FALSE,7/24/2019 2:53,7/24/2019 2:53,7/26/2022 17:06,[],11,0,5,0,2,Jupyter Notebook,34727,1,1,2,219,0,0
community-charts/helm-charts,https://github.com/community-charts/helm-charts,FALSE,4/6/2022 17:03,4/6/2022 17:03,11/6/2022 4:45,[],7,1,8,139,5,Smarty,364,39,26,2,181,0,142
r-lib/styler,https://github.com/r-lib/styler,FALSE,2/8/2017 19:16,11/16/2016 10:25,11/15/2022 19:49,"['r', 'pretty-print']",601,10,64,17,25,R,13962,1060,532,14,3001,40,488
ICL-ml4csec/VulBERTa,https://github.com/ICL-ml4csec/VulBERTa,FALSE,5/24/2022 2:50,5/24/2022 2:50,7/16/2022 9:46,[],26,1,8,0,1,Jupyter Notebook,1382,3,0,1,21,0,0
thunlp/BkdAtk-LWS,https://github.com/thunlp/BkdAtk-LWS,FALSE,5/29/2021 13:36,5/29/2021 13:36,6/29/2021 7:36,"['backdoor-attacks', 'nlp', 'nlproc']",11,7,4,0,2,Python,361078,2,0,1,4,0,0
boostcampaitech3/level1-image-classification-level1-recsys-11,https://github.com/boostcampaitech3/level1-image-classification-level1-recsys-11,FALSE,2/14/2022 7:18,2/14/2022 9:03,3/10/2022 5:12,[],5,0,3,0,5,Jupyter Notebook,298201,28,28,6,186,0,0
jan21deepak/ANZBootcamp,https://github.com/jan21deepak/ANZBootcamp,FALSE,4/13/2021 5:15,4/13/2021 5:25,10/21/2021 1:18,[],5,1,16,0,4,Python,156,6,6,4,25,0,0
khuyentran1401/reproducible-data-science,https://github.com/khuyentran1401/reproducible-data-science,FALSE,3/25/2022 1:33,3/25/2022 2:51,6/20/2022 17:03,"['data-science', 'python', 'machine-learning', 'mlops', 'mlops-workflow']",80,3,18,0,1,Jupyter Notebook,4059,4,0,2,24,0,21
buschju/sscn,https://github.com/buschju/sscn,FALSE,9/27/2020 17:24,9/27/2020 17:24,12/18/2020 0:10,[],7,1,2,0,1,Jupyter Notebook,1690,2,0,1,23,0,0
Ycallaer/ArimaMlfowExample,https://github.com/Ycallaer/ArimaMlfowExample,FALSE,12/17/2018 9:38,12/17/2018 9:38,12/17/2018 13:58,"['python3', 'python', 'arimax', 'mlflow']",7,2,2,0,1,Python,7,1,0,2,3,0,0
artificially-ai/ai-engineering,https://github.com/artificially-ai/ai-engineering,FALSE,1/24/2019 13:53,1/24/2019 13:53,1/25/2019 14:30,[],21,5,9,0,1,Jupyter Notebook,13675,1,0,1,6,0,0
pikarpov-LANL/Sapsan,https://github.com/pikarpov-LANL/Sapsan,FALSE,11/13/2019 21:41,11/15/2019 19:53,10/13/2022 23:03,"['turbulence', 'astrophysics', 'machine-learning', 'pytorch']",13,3,3,39,3,Python,70720,162,138,5,497,0,7
mlf-core/liver-ct-segmentation,https://github.com/mlf-core/liver-ct-segmentation,FALSE,2/16/2021 9:43,2/16/2021 9:44,3/29/2021 11:21,[],9,1,2,0,2,Python,15790,3,3,6,80,0,0
achao2013/deep3dmap,https://github.com/achao2013/deep3dmap,FALSE,10/7/2021 3:45,10/7/2021 3:45,6/20/2022 1:24,[],35,2,1,0,1,Python,3717,2,0,1,64,0,0
