Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
Spijkervet/contrastive-predictive-coding,https://github.com/Spijkervet/contrastive-predictive-coding,FALSE,2/21/2020 13:56,2/21/2020 13:56,6/10/2020 8:59,"['contrastive-predictive-coding', 'cpc']",51,5,9,0,1,Python,54,3,2,2,31,0,0
basveeling/wavenet,https://github.com/basveeling/wavenet,FALSE,9/12/2016 11:29,9/15/2016 9:26,7/25/2018 11:02,[],1047,61,224,0,4,Python,38342,49,12,3,54,1,0
khui/copacrr,https://github.com/khui/copacrr,FALSE,8/22/2017 15:16,8/22/2017 15:42,2/6/2018 19:13,[],39,8,12,0,2,C,1837,9,1,1,33,0,0
marcocannici/matrixlstm,https://github.com/marcocannici/matrixlstm,FALSE,7/7/2020 13:19,7/7/2020 13:19,7/17/2020 9:37,[],21,1,4,0,1,Python,4212,4,0,2,4,0,6
HumanCompatibleAI/nn-clustering-pytorch,https://github.com/HumanCompatibleAI/nn-clustering-pytorch,FALSE,10/21/2020 22:02,10/21/2020 22:02,8/23/2022 19:57,[],5,4,1,0,3,Python,598,11,11,13,203,0,0
Eryk96/NetSurfP-3.0,https://github.com/Eryk96/NetSurfP-3.0,FALSE,1/13/2021 9:43,1/13/2021 9:44,8/30/2022 9:55,"['python', 'pytorch', 'protein-structure-prediction', 'docker']",11,4,4,0,2,Jupyter Notebook,39322,9,2,1,92,0,0
YongfeiYan/Neural-Document-Modeling,https://github.com/YongfeiYan/Neural-Document-Modeling,FALSE,1/3/2019 7:55,1/3/2019 7:55,10/23/2019 8:26,[],63,3,10,0,1,Python,7751,5,0,1,5,0,0
fgnt/sms_wsj,https://github.com/fgnt/sms_wsj,FALSE,10/23/2019 7:47,10/19/2016 8:15,3/14/2022 8:46,[],66,8,21,0,9,Python,485,21,16,1,416,0,0
chovanecm/sacredboard,https://github.com/chovanecm/sacredboard,FALSE,11/12/2016 14:25,11/12/2016 14:25,3/6/2019 15:26,"['dashboard', 'sacred', 'mongodb-database', 'machine-learning', 'experiments']",182,12,40,3,11,Python,2070,111,16,3,318,5,19
HumanCompatibleAI/imitation,https://github.com/HumanCompatibleAI/imitation,FALSE,12/8/2018 5:15,12/8/2018 1:03,11/15/2022 6:08,"['reward-learning', 'inverse-reinforcement-learning', 'imitation-learning']",593,14,130,5,24,Python,28103,626,408,28,605,1,0
trungtrinh44/ibnn,https://github.com/trungtrinh44/ibnn,FALSE,9/13/2020 11:42,7/6/2020 6:10,1/4/2021 7:24,[],5,1,0,0,1,Python,1088,5,5,32,30,0,0
wandb/examples,https://github.com/wandb/examples,FALSE,1/29/2018 17:53,1/29/2018 17:53,11/3/2022 20:50,[],792,20,251,0,47,Jupyter Notebook,173824,326,251,92,777,0,0
pinae/LSTM-Classification,https://github.com/pinae/LSTM-Classification,FALSE,7/4/2017 15:23,7/4/2017 15:23,3/18/2020 22:53,[],8,4,6,0,1,Python,44673,2,0,1,35,0,0
hermannsblum/fishyscapes,https://github.com/hermannsblum/fishyscapes,FALSE,7/26/2019 14:16,7/26/2019 14:18,9/5/2022 14:48,[],7,3,14,0,2,Python,6357,25,20,5,80,1,44
pajotarthur/unsupervised_image_inpaiting,https://github.com/pajotarthur/unsupervised_image_inpaiting,FALSE,4/5/2019 19:09,11/29/2018 16:50,4/25/2019 9:05,[],10,1,1,0,3,Python,139,1,0,1,69,0,0
Lkruitwagen/deepsentinel,https://github.com/Lkruitwagen/deepsentinel,FALSE,5/19/2020 19:48,5/19/2020 19:48,3/31/2021 8:48,[],32,3,6,0,2,Python,732,12,2,2,45,0,0
xserban/mtorch,https://github.com/xserban/mtorch,FALSE,7/26/2019 13:14,3/13/2018 0:21,1/22/2020 10:25,[],5,2,2,0,8,Python,502,49,38,13,424,0,0
yunlu-chen/PointMixup,https://github.com/yunlu-chen/PointMixup,FALSE,7/12/2020 18:32,7/12/2020 18:33,12/5/2020 21:36,[],82,8,7,0,1,Python,49,14,0,1,4,0,0
belinghy/SteppingStone,https://github.com/belinghy/SteppingStone,FALSE,6/27/2019 0:16,7/2/2019 22:52,2/9/2021 18:32,"['reinforcement-learning', 'computer-animation', 'locomotion-control', 'computer-graphics']",53,4,9,0,2,Python,123557,1,0,3,57,0,0
FelixFu520/README,https://github.com/FelixFu520/README,FALSE,7/20/2021 9:01,7/20/2021 9:01,6/9/2022 7:13,['deaplearning'],20,3,7,1,2,Jupyter Notebook,238756,1,0,1,175,0,0
mary-phuong/multiexit-distillation,https://github.com/mary-phuong/multiexit-distillation,FALSE,10/21/2019 18:16,10/21/2019 18:16,10/27/2019 3:12,[],23,2,7,0,1,Python,67,7,0,1,29,0,0
Jarvis73/PEMP,https://github.com/Jarvis73/PEMP,FALSE,6/1/2021 11:16,6/1/2021 11:16,6/7/2021 7:00,"['meta-prototypes', 'prior-knowledge', 'few-shot-learning', 'semantic-segmentation']",8,2,1,0,1,Python,2799,2,0,1,6,0,0
chaovven/SMIX,https://github.com/chaovven/SMIX,FALSE,11/16/2019 10:49,10/25/2018 13:48,1/10/2020 9:07,"['pytorch', 'multi-agent-reinforcement-learning', 'smix', 'reinforcement-learning', 'starcraft', 'aaai']",16,1,5,0,6,Python,779,17,15,8,35,0,0
princeton-vl/oasis,https://github.com/princeton-vl/oasis,FALSE,7/28/2020 2:59,7/28/2020 3:16,7/22/2021 0:34,[],60,13,5,0,2,MATLAB,18893,12,3,2,19,0,0
alexsax/midlevel-reps,https://github.com/alexsax/midlevel-reps,FALSE,4/22/2019 2:21,6/11/2019 8:33,7/6/2020 20:48,[],99,9,17,2,3,Python,164960,20,11,5,19,0,0
hpcaitech/ColossalAI-Examples,https://github.com/hpcaitech/ColossalAI-Examples,FALSE,1/18/2022 3:48,1/18/2022 3:48,11/11/2022 10:59,[],164,12,66,0,24,Python,2371,197,155,9,219,0,0
hyungkwonko/umato,https://github.com/hyungkwonko/umato,FALSE,6/20/2020 10:40,6/20/2020 10:40,10/22/2022 10:35,"['umato', 'dimensionality-reduction', 'visualization', 'topological-data-analysis', 'umap']",65,4,5,0,3,Jupyter Notebook,172882,13,9,6,207,0,0
mlelarge/graph_neural_net,https://github.com/mlelarge/graph_neural_net,FALSE,2/5/2020 9:02,2/5/2020 9:02,2/17/2022 18:11,"['gnn', 'deep-learning', 'graph', 'graph-neural-networks', 'pytorch']",39,4,17,1,4,Python,4178,39,35,3,357,0,0
pudae/kaggle-understanding-clouds,https://github.com/pudae/kaggle-understanding-clouds,FALSE,11/20/2019 5:54,11/20/2019 5:54,12/5/2019 11:01,[],204,5,53,0,1,Python,78,17,8,5,17,0,0
kaixin96/PANet,https://github.com/kaixin96/PANet,FALSE,10/21/2019 12:29,10/21/2019 12:29,7/1/2020 3:01,[],252,7,52,0,2,Python,34,46,1,1,13,0,0
NolenChen/3DStructurePoints,https://github.com/NolenChen/3DStructurePoints,FALSE,2/22/2020 11:54,2/22/2020 11:57,5/1/2022 12:31,[],68,6,14,0,1,Python,3927,19,8,2,26,0,9
neuroinfo-os/deep-bottleneck,https://github.com/neuroinfo-os/deep-bottleneck,FALSE,2/5/2018 16:06,2/5/2018 16:06,2/16/2020 20:38,[],23,8,4,1,12,Jupyter Notebook,92272,228,97,17,233,2,0
IsaacChanghau/AmusingPythonCodes,https://github.com/IsaacChanghau/AmusingPythonCodes,FALSE,9/10/2017 9:35,9/10/2017 9:35,11/12/2019 15:45,"['seq2seq', 'lstm', 'python', 'highway-network', 'batch-normalization', 'cnn', 'data-analysis', 'knowledge-representation', 'r-net', 'maxout', 'selu', 'dynamic-memory-network']",30,1,26,0,0,Python,1152112,2,1,1,78,0,0
Frankluox/LightningFSL,https://github.com/Frankluox/LightningFSL,FALSE,7/24/2021 15:28,7/24/2021 14:59,6/27/2022 15:11,"['machine-learning', 'few-shot-learning', 'image-classification', 'computer-vision', 'pytorch-lightning']",73,3,15,0,1,Python,124,14,0,1,109,0,0
poloclub/jpeg-defense,https://github.com/poloclub/jpeg-defense,FALSE,2/5/2018 18:42,2/12/2018 6:33,11/27/2018 9:31,"['jpeg-compression', 'deep-learning', 'vaccination', 'paper', 'shield', 'video-demo', 'defense', 'adversarial-machine-learning', 'security', 'tensorflow', 'imagenet-dataset', 'carlini-wagner', 'fgsm', 'i-fgsm', 'deepfool', 'dnn', 'attack', 'intel', 'georgia-tech']",81,33,7,0,6,Python,1837,10,6,5,63,0,17
varun19299/deep-atrous-guided-filter,https://github.com/varun19299/deep-atrous-guided-filter,FALSE,6/15/2020 3:29,6/15/2020 3:30,2/8/2021 6:27,"['computer-vision', 'image-restoration', 'eccv2020', 'paper']",32,4,6,0,2,Jupyter Notebook,35605,4,0,3,83,0,18
nnaisense/MAGE,https://github.com/nnaisense/MAGE,FALSE,4/23/2020 8:20,4/23/2020 8:20,9/7/2021 7:52,[],29,7,7,0,2,Python,3196,1,0,1,11,0,0
poke1024/bbz-segment,https://github.com/poke1024/bbz-segment,FALSE,4/17/2020 8:32,4/17/2020 8:32,10/30/2020 7:54,"['deep-neural-networks', 'image-segmentation', 'historical-data']",14,4,5,0,1,Python,21869,6,1,1,9,0,0
yusuke0519/constrastive_predictive_coding,https://github.com/yusuke0519/constrastive_predictive_coding,FALSE,2/20/2019 13:32,2/20/2019 13:20,7/16/2019 0:05,[],5,3,0,0,1,Jupyter Notebook,4364,23,23,13,69,0,0
anibali/margipose,https://github.com/anibali/margipose,FALSE,6/8/2018 1:12,6/6/2018 23:18,10/28/2021 21:52,"['pose-estimation', 'deep-learning', 'pytorch']",92,6,18,1,2,Python,14291,36,8,4,82,0,0
ethz-asl/background_foreground_segmentation,https://github.com/ethz-asl/background_foreground_segmentation,FALSE,10/13/2020 14:49,10/21/2020 11:51,12/14/2021 12:22,[],10,7,0,0,6,Jupyter Notebook,377060,31,27,23,678,0,0
jeromerony/dml_cross_entropy,https://github.com/jeromerony/dml_cross_entropy,FALSE,3/6/2020 22:12,3/6/2020 22:16,12/18/2020 22:36,"['metric-learning', 'deep-learning', 'cross-entropy']",144,6,15,0,1,Python,26,9,0,1,6,0,0
koustuvsinha/hier-class,https://github.com/koustuvsinha/hier-class,FALSE,2/22/2018 17:01,2/3/2019 21:02,11/26/2020 16:57,[],25,4,8,0,1,Python,207,4,0,4,3,1,0
Natlem/M-HTCN,https://github.com/Natlem/M-HTCN,FALSE,12/4/2020 14:29,3/12/2020 6:35,10/5/2022 15:08,[],8,2,3,0,2,Python,1075,3,0,1,90,0,0
Guzpenha/transformer_rankers,https://github.com/Guzpenha/transformer_rankers,FALSE,6/8/2020 10:34,6/8/2020 10:34,3/24/2022 10:36,[],129,9,12,0,1,Python,6402,7,2,5,108,0,49
qq456cvb/KeypointNet,https://github.com/qq456cvb/KeypointNet,FALSE,3/31/2020 10:56,3/31/2020 10:56,8/5/2021 23:58,"['keypointnet', 'dataset', 'point-clouds', 'keypoint-detection']",114,8,14,0,2,Python,10021,9,1,2,47,0,0
erap129/EEGNAS,https://github.com/erap129/EEGNAS,FALSE,11/12/2019 9:31,10/2/2018 8:05,5/29/2020 9:26,[],8,2,0,0,2,Python,435858,8,7,3,397,0,0
Pervasive-AI-Lab/crlmaze,https://github.com/Pervasive-AI-Lab/crlmaze,FALSE,3/25/2019 13:09,3/25/2019 13:09,6/16/2019 17:07,"['reinforcement-learning', 'machine-learning', 'deep-learning', 'benchmark', 'non-stationary-environment', 'vizdoom', 'continual-learning']",30,3,4,0,1,Python,10307,3,0,1,13,0,0
alinlab/LfF,https://github.com/alinlab/LfF,FALSE,10/22/2020 7:42,10/22/2020 7:45,10/22/2020 7:45,[],66,4,9,0,1,Python,2406,5,0,1,1,0,0
xfgao/DialFRED,https://github.com/xfgao/DialFRED,FALSE,11/12/2021 1:53,11/12/2021 1:53,10/25/2022 21:30,[],13,1,2,0,3,Python,10904,3,0,1,19,0,0
dhlab-epfl/dhSegment-torch,https://github.com/dhlab-epfl/dhSegment-torch,FALSE,12/10/2019 9:27,7/13/2017 14:08,11/17/2021 13:37,[],26,7,7,1,8,Python,17792,11,7,4,572,0,0
Theohhhu/UPDeT,https://github.com/Theohhhu/UPDeT,FALSE,1/20/2021 4:51,1/20/2021 4:51,2/3/2021 4:43,[],93,3,15,0,2,Python,1483,15,1,1,7,0,0
cheng-01037/Causality-Medical-Image-Domain-Generalization,https://github.com/cheng-01037/Causality-Medical-Image-Domain-Generalization,FALSE,2/26/2022 20:33,2/26/2022 20:35,11/14/2022 17:09,[],24,1,4,0,1,Jupyter Notebook,339,4,0,1,8,0,0
semitable/seps,https://github.com/semitable/seps,FALSE,6/1/2021 14:30,6/1/2021 14:30,6/2/2021 17:43,[],5,2,3,0,1,Python,59,3,1,1,6,0,0
avikj/L4DC-MPC-OCD,https://github.com/avikj/L4DC-MPC-OCD,FALSE,11/20/2020 22:04,11/24/2020 8:47,4/23/2021 3:52,[],7,3,6,0,2,Python,89060,1,0,1,7,0,0
thiviyanT/torch-rgcn,https://github.com/thiviyanT/torch-rgcn,FALSE,5/19/2020 14:19,6/5/2020 7:41,8/11/2021 11:47,"['link-prediction', 'node-classification', 'relational-graphs', 'graph-neural-network', 'graph-convolutional-network']",64,6,14,0,2,Python,14658,12,5,1,130,0,0
ratschlab/dpsom,https://github.com/ratschlab/dpsom,FALSE,10/4/2019 9:45,10/4/2019 16:21,3/1/2021 17:33,[],53,4,15,0,2,Python,599,3,0,1,10,0,0
ratschlab/bnn_priors,https://github.com/ratschlab/bnn_priors,FALSE,2/12/2021 14:07,6/12/2020 13:54,7/1/2021 17:00,[],39,4,8,1,4,Python,35297,1,1,1,511,0,0
vlomonaco/core50,https://github.com/vlomonaco/core50,FALSE,4/25/2017 17:56,4/25/2017 17:56,4/7/2021 8:32,"['benchmark', 'caffe', 'dataset', 'deep-learning', 'computer-vision', 'object-recognition', 'continuous-learning', 'paper', 'convolutional-neural-networks']",105,8,23,0,1,Python,66622,5,1,2,116,0,93
TonghanWang/NDQ,https://github.com/TonghanWang/NDQ,FALSE,2/19/2020 9:11,2/22/2020 15:16,5/23/2020 4:17,[],68,5,13,0,1,Python,6107,22,15,8,6,0,0
xxlong0/CNMNet,https://github.com/xxlong0/CNMNet,FALSE,2/12/2020 15:02,2/12/2020 15:02,11/26/2020 8:56,"['depth', 'normal', 'mvs', 'multi-view-stereo']",44,4,5,0,2,Python,1193,7,1,1,24,0,24
YivanZhang/lio,https://github.com/YivanZhang/lio,FALSE,10/22/2020 13:51,10/22/2020 14:37,7/16/2021 13:53,[],7,1,0,0,1,Jupyter Notebook,4664,1,0,1,94,0,0
picagrad/WaveNILM,https://github.com/picagrad/WaveNILM,FALSE,6/17/2019 18:32,6/17/2019 18:32,7/26/2019 16:44,[],25,0,10,0,1,Python,67,4,3,3,22,0,0
dhlab-epfl/dhSegment,https://github.com/dhlab-epfl/dhSegment,FALSE,7/13/2017 14:08,7/13/2017 14:08,12/17/2020 7:50,"['tensorflow', 'segmentation', 'historical-data', 'python3', 'document-processing']",343,30,116,1,7,Python,6179,67,17,5,381,0,17
dvl-tum/motsynth-baselines,https://github.com/dvl-tum/motsynth-baselines,FALSE,2/22/2022 10:34,2/22/2022 10:35,3/25/2022 2:17,"['object-detection', 'multi-object-tracking', 'multi-object-tracking-segmentation', 'synthetic-data']",21,5,7,0,1,Python,1563,12,2,1,13,0,0
JohannesAck/tf2multiagentrl,https://github.com/JohannesAck/tf2multiagentrl,FALSE,11/30/2020 14:00,11/30/2020 12:14,3/9/2021 10:11,"['multi-agent-reinforcement-learning', 'reinforcement-learning', 'tensorflow2']",60,1,23,0,3,Python,88,7,2,1,19,0,0
afung-git/margipose,https://github.com/afung-git/margipose,FALSE,4/20/2019 4:41,4/20/2019 4:44,5/9/2019 3:18,[],7,2,2,0,1,Mathematica,811719,6,1,1,47,0,0
FingerRec/OA-Transformer,https://github.com/FingerRec/OA-Transformer,FALSE,12/1/2021 2:16,12/1/2021 2:16,5/25/2022 6:59,[],51,6,2,0,1,Python,6271,9,1,1,8,0,0
cheng-01037/Self-supervised-Fewshot-Medical-Image-Segmentation,https://github.com/cheng-01037/Self-supervised-Fewshot-Medical-Image-Segmentation,FALSE,9/6/2020 9:32,9/6/2020 9:32,7/18/2022 12:54,[],232,4,34,0,1,Python,2657,25,2,3,70,0,0
BorgwardtLab/topo-ae-distances,https://github.com/BorgwardtLab/topo-ae-distances,FALSE,10/2/2020 15:00,4/12/2019 12:36,9/8/2021 5:58,[],8,5,1,0,4,Python,53020,6,6,2,484,0,0
dfdazac/blp,https://github.com/dfdazac/blp,FALSE,3/31/2020 12:09,1/31/2020 12:28,1/28/2022 13:32,[],42,5,3,0,1,Python,327,7,1,1,148,0,0
maximilianigl/DVRL,https://github.com/maximilianigl/DVRL,FALSE,9/10/2018 14:51,9/10/2018 14:51,7/2/2020 8:14,[],116,7,23,0,2,Jupyter Notebook,184,12,7,5,13,0,0
guilk/VLC,https://github.com/guilk/VLC,FALSE,5/18/2022 21:00,5/18/2022 21:00,6/28/2022 22:56,[],26,5,3,2,1,Python,387,6,0,1,9,0,0
eva5covergence/EVA5_AI_Projects_new,https://github.com/eva5covergence/EVA5_AI_Projects_new,FALSE,9/6/2020 15:44,9/6/2020 15:40,12/6/2020 18:09,"['deep-learning', 'computer-vision']",5,2,3,0,2,Jupyter Notebook,812158,1,0,1,481,0,0
theislab/chemCPA,https://github.com/theislab/chemCPA,FALSE,7/6/2021 10:08,4/27/2021 8:52,4/29/2022 9:24,[],23,1,3,0,4,Jupyter Notebook,166483,106,55,26,154,1,0
LuoUndergradXJTU/TwiBot-22,https://github.com/LuoUndergradXJTU/TwiBot-22,FALSE,6/8/2022 5:45,6/4/2022 9:25,11/17/2022 4:14,[],58,5,16,0,9,Python,2419,20,6,1,114,0,0
songlab-cal/tape-neurips2019,https://github.com/songlab-cal/tape-neurips2019,FALSE,6/19/2019 6:00,6/19/2019 5:58,8/7/2021 20:06,"['deep-learning', 'protein-sequences', 'protein-structure', 'semi-supervised-learning', 'benchmark', 'language-modeling', 'dataset']",117,9,32,0,6,Python,139,24,7,4,88,0,0
