Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
replicate/keepsake,https://github.com/replicate/keepsake,False,2020-07-01 04:37:44,2020-07-01 04:36:43,2022-05-24 23:48:09,"['version-control', 'machine-learning']",1594,10,66,7,17,Python,15306,1094,916,11,791,9,1166
Pangoraw/PaDiM,https://github.com/Pangoraw/PaDiM,False,2021-03-03 13:37:50,2021-03-03 13:37:51,2021-06-17 08:43:59,"['pytorch', 'anomaly-detection', 'mvtec-ad', 'unsupervised-learning']",15,4,2,0,1,Python,113,7,2,3,111,0,0
agroce/tstl,https://github.com/agroce/tstl,False,2015-03-17 17:14:04,2015-03-17 17:14:04,2022-10-05 17:00:37,"['testing-tools', 'python', 'tstl', 'test-automation', 'testing', 'random-testing', 'test-generation', 'swarm-testing', 'test-reduction', 'delta-debugging', 'fault-localization', 'afl-fuzz', 'afl', 'fuzzers', 'fuzzing', 'property-based', 'property-based-testing']",91,11,23,8,5,Python,14083,22,17,1,1680,0,0
